Lat	Lon	Area_ha	S	N	min_DBH_cm	Tree_def	Notes	Numerical_ID	Plot_ID	Dataset	Ref_short	Ref_long
6.56	-2.22	1	100	585	10	all stems	NA	1475	ASN-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
6.48	-2.17	1	107	511	10	all stems	NA	1476	ASN-04	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
4.57	114.42	1	65	485	10	all stems	NA	1477	BAD-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-14.3	-60.53	1	65	532	10	all stems	NA	1478	BBC-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-14.3	-60.53	1	57	543	10	all stems	NA	1479	BBC-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
6.71	-1.29	1	93	490	10	all stems	NA	1480	BBR-14	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
6.7	-1.29	1	99	567	10	all stems	NA	1481	BBR-16	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
6.69	-1.28	1	76	455	10	all stems	NA	1482	BBR-17	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.34	-60.1	1	258	652	10	all stems	NA	1483	BDF-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.42	-59.85	1	279	592	10	all stems	NA	1484	BDF-03	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.43	-59.85	1	272	589	10	all stems	NA	1485	BDF-04	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.43	-59.85	1	260	652	10	all stems	NA	1486	BDF-05	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.41	-59.86	1	233	633	10	all stems	NA	1487	BDF-06	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.4	-59.9	1	261	638	10	all stems	NA	1488	BDF-07	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.4	-59.9	1	251	590	10	all stems	NA	1489	BDF-08	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.4	-59.85	1	271	575	10	all stems	NA	1490	BDF-09	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.39	-59.86	1	311	632	10	all stems	NA	1491	BDF-10	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.38	-59.85	1	277	606	10	all stems	NA	1492	BDF-11	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.39	-59.85	1	285	647	10	all stems	NA	1493	BDF-12	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.4	-59.91	1	254	552	10	all stems	NA	1494	BDF-13	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.36	-59.97	1	272	685	10	all stems	NA	1495	BDF-14	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-16.53	-64.58	1	90	599	10	all stems	NA	1496	BEE-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-16.53	-64.58	1	81	574	10	all stems	NA	1497	BEE-05	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
4.53	115.17	1	228	537	10	all stems	NA	1498	BEL-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
10.53	-73.29	1	37	308	10	all stems	NA	1499	BES-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.3	12.48	1	74	343	10	all stems	NA	1500	BIS-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.29	12.48	1	113	515	10	all stems	NA	1501	BIS-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.22	12.49	1	56	336	10	all stems	NA	1502	BIS-03	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.21	12.5	1	128	447	10	all stems	NA	1503	BIS-04	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.31	12.49	1	43	330	10	all stems	NA	1504	BIS-05	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.31	12.49	1	112	462	10	all stems	NA	1505	BIS-06	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
1.71	110.45	1	189	704	10	all stems	NA	1506	BKO-01 (incl. BKO-02)	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
1.71	110.45	1	198	611	10	all stems	NA	1507	BKO-03 (incl. BKO-04)	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.64	-60.16	1	159	567	10	all stems	NA	1508	BNT-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.64	-60.15	1	182	697	10	all stems	NA	1509	BNT-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.63	-60.15	1	161	612	10	all stems	NA	1510	BNT-04	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
5.35	-1.83	1	93	399	10	all stems	NA	1511	BOR-05	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
5.35	-1.84	1	94	485	10	all stems	NA	1512	BOR-06	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
2.36	9.93	1	75	411	10	all stems	NA	1513	CAM-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
2.31	9.92	1	75	421	10	all stems	NA	1514	CAM-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
2.42	9.9	1	74	405	10	all stems	NA	1515	CAM-03	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
4.85	-2.04	1	82	490	10	all stems	NA	1516	CAP-09	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
4.8	-2.05	1	103	433	10	all stems	NA	1517	CAP-10	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-1.85	-51.47	1	85	562	10	all stems	NA	1518	CAX-08	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-10.33	-75.3	1	147	520	10	all stems	NA	1519	CDM-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-0.15	13.05	1	27	458	10	all stems	NA	1520	CEB-03	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-0.15	13.05	1	37	365	10	all stems	NA	1521	CEB-04	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-14.34	-61.16	1	122	544	10	all stems	NA	1522	CHO-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
0.83	-66.17	1	105	535	10	all stems	NA	1523	CNG-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-1.84	-47.1	1	128	477	10	all stems	NA	1524	CPP-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-1.84	-47.1	1	124	465	10	all stems	NA	1525	CPP-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-14.54	-61.5	1	60	551	10	all stems	NA	1526	CRP-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-14.54	-61.5	1	66	472	10	all stems	NA	1527	CRP-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-12.54	-69.06	1	144	489	10	all stems	NA	1528	CUZ-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-12.54	-69.06	1	126	508	10	all stems	NA	1529	CUZ-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-12.53	-69.05	1	125	476	10	all stems	NA	1530	CUZ-03	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-12.54	-69.05	1	158	571	10	all stems	NA	1531	CUZ-04	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
6.19	-8.18	1	96	479	10	all stems	NA	1532	CVL-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
6.19	-8.18	1	75	539	10	all stems	NA	1533	CVL-08	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
6.19	-8.18	1	75	507	10	all stems	NA	1534	CVL-10	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
6.19	-8.18	1	75	484	10	all stems	NA	1535	CVL-11	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
4.98	117.8	1	107	370	10	all stems	NA	1536	DAN-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
4.97	117.79	1	100	439	10	all stems	NA	1537	DAN-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
4.95	117.78	1	128	463	10	all stems	NA	1538	DAN-03	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.33	12.72	1	30	306	10	all stems	NA	1539	DJK-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.33	12.72	1	99	410	10	all stems	NA	1540	DJK-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.36	12.72	1	33	347	10	all stems	NA	1541	DJK-03	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.36	12.73	1	121	473	10	all stems	NA	1542	DJK-04	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.32	12.76	1	39	372	10	all stems	NA	1543	DJK-05	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
3.33	12.76	1	99	430	10	all stems	NA	1544	DJK-06	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-10.57	-68.32	1	158	478	10	all stems	NA	1545	DOI-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
-2.36	10.35	1	109	413	10	all stems	NA	1546	DOU-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
5.16	-2.38	1	89	424	10	all stems	NA	1547	DRA-04	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
5.21	-2.44	1	89	421	10	all stems	NA	1548	DRA-05	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
2.89	16.19	1	62	316	10	all stems	NA	1549	DZS-03	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
1.56	28.52	1	73	478	10	all stems	NA	1550	EDO-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
1.56	28.52	1	60	461	10	all stems	NA	1551	EDO-01	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
1.56	28.52	1	57	514	10	all stems	NA	1552	EDO-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
1.56	28.52	1	59	468	10	all stems	NA	1553	EDO-02	Sullivan_tropics	Sullivan et al. 2017	Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.
