"Dataset","Loc_ID","Lat","Lon","Area_km","S","N","min_DBH_cm","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND","HABITAT","REALM","REALM_PK","DAT_TYPE"
"GlobalTreeDatabase","Somalia",6.0637,45.8626,636284.86,419,822390661.04,0,12766.61,12496.11,26.396,28.28,69.83,8.32,104.69,2481,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Spain",40.392,-3.5571,506184.83,150,13914288079.42,0,11846.47,6493.78,13.134,20.91,37.7,78.51,37.77,3800,0,"Mediterranean Forests, Woodlands and Scrub","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Saint Lucia",13.8981,-60.9687,636.68,309,17495286.5,0,42049.37,37903.5,25.2,26.15,74.5,252.5,38.5,974,1,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic","Country"
"GlobalTreeDatabase","Sudan",13.8316,30.0501,2486953.12,239,28822939809.41,0,10449.38,10423.92,26.787,30.37,60.77,3.8,126.64,3215,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Sweden",62.8422,16.7337,446397.53,46,62247150701.99,0,10795.22,6324.87,2.256,12.94,24.92,103.83,29.63,2150,0,"Boreal Forests/Taiga","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Syrian Arab Republic",35.0131,38.5058,187971.66,58,115924944.92,0,20957.98,20253.45,17.778,27.7,38.96,1.19,81.94,2839,0,"Temperate Grasslands, Savannas and Shrublands","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Switzerland",46.8027,8.2346,41507.69,70,1508832408.12,0,14921.05,9953.12,4.871,12.4,29.55,270.4,18.63,4353,0,"Temperate Conifer Forests","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Trinidad and Tobago",10.4165,-61.2918,5029.53,570,160800983.5,0,36113.12,25596.6,25.753,26.28,78.88,212.59,43.94,959,1,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic","Country"
"GlobalTreeDatabase","Thailand",15.1445,101.0204,512815.74,2473,8009763421.89,0,17232.93,10944.71,26.121,28.2,56.7,49.12,79.42,2636,0,"Tropical and Subtropical Dry Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"GlobalTreeDatabase","Tajikistan",38.5278,71.0422,142387.34,61,181923277.57,0,16942.88,16122.16,2.42,13.86,28.1,31.14,59.39,7198,0,"Temperate Grasslands, Savannas and Shrublands","Palearctic","Eastern Palearctic","Country"
"GlobalTreeDatabase","Togo",8.5349,0.9758,57127.44,433,982346459.48,0,12979.88,11821.04,26.787,28.65,69.78,35.41,75.63,1036,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Sao Tome and Principe",0.2275,6.6062,1146.21,197,35214507,0,42999.28,42071.31,23.075,23.95,70.5,108.75,58.25,1991,1,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Tunisia",34.1113,9.5556,155383.91,48,173092320.84,0,20077.08,17178.89,19.125,27.72,38.83,14.74,53.99,1608,0,"Mediterranean Forests, Woodlands and Scrub","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Turkey",38.9886,35.4378,780017.13,175,10256827297.02,0,9020.46,6478.95,10.783,20.39,34.1,46.4,51.58,5145,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Turkmenistan",39.1222,59.3845,471713.65,47,8214211.65,0,18812.7,19024.42,15.305,28.05,31.12,5.53,68.82,3219,0,"Deserts and Xeric Shrublands","Palearctic","Eastern Palearctic","Country"
"GlobalTreeDatabase","United Republic of Tanzania",-6.2709,34.8081,941390.07,1755,19578039817.16,0,14806.79,9966.44,22.498,23.88,68.74,21.97,87.51,5912,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Uganda",1.2801,32.3862,242065.63,849,2351214142.86,0,20407.01,12745.18,22.47,23.43,80.87,124.33,46.63,4309,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","United Kingdom",53.9492,-2.5218,244816.55,82,4584155823.15,0,17488.59,10286.75,8.413,14.24,35.32,185.24,18.84,1420,1,"Temperate Broadleaf and Mixed Forests","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Ukraine",49.0171,31.3873,597738.36,97,10059410775.21,0,10091.07,6228.72,8.083,19.33,24.84,103.95,27.96,2329,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Burkina Faso",12.2779,-1.7398,272332.4,278,1022516598.71,0,7886.52,8786.06,28.061,31.15,60.74,3.55,114.96,593,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Uruguay",-32.7996,-56.0122,177842.62,159,596421748.38,0,15612.44,8192.47,17.515,23.24,46.87,260.14,13.1,540,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic","Country"
"GlobalTreeDatabase","Uzbekistan",41.7504,63.1695,446621.91,58,147007465.02,0,16398.58,16092.46,12.429,26.05,28.57,8.6,61.51,4528,0,"Deserts and Xeric Shrublands","Palearctic","Eastern Palearctic","Country"
"GlobalTreeDatabase","Saint Vincent and the Grenadines",13.2551,-61.1937,390.72,290,8911605,0,45628.51,37779.43,24.4,25.2,77,308,37,1221,1,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic","Country"
"GlobalTreeDatabase","Venezuela",7.115,-66.1796,911622.98,4680,33994729115.49,0,21235.13,12287.84,25.601,26.24,80.06,152.33,60.04,4948,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic","Country"
"GlobalTreeDatabase","Viet Nam",16.6676,106.3031,325522.64,2494,9018727392.31,0,20488.08,11922.21,23.411,26.53,50.89,65.91,80.42,3253,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"GlobalTreeDatabase","Namibia",-22.1333,17.2184,824743.12,334,2284371143.69,0,9495.93,7994.41,19.868,23.72,59.03,2.27,101.17,2610,0,"Deserts and Xeric Shrublands","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Swaziland",-26.5621,31.4972,17121.89,387,950172457,0,15079.7,7348.08,19.795,23.01,58.3,44.77,66.35,1783,0,"Montane Grasslands and Shrublands","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Yemen",15.8382,47.573,423873.31,228,14445625.07,0,23805.57,23542.97,22.941,26.85,54.79,6.38,81.74,3715,0,"Deserts and Xeric Shrublands","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Zambia",-13.4531,27.7979,751901.9,851,26499714758.73,0,13564.63,8408.84,21.223,23.81,56.85,0.8,109.52,1974,0,"Flooded Grasslands and Savannas","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Zimbabwe",-19,29.8718,389856.27,763,5582638103.66,0,10301.59,6527.6,20.485,23.56,56.74,7.41,104.4,2435,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic","Country"
"GlobalTreeDatabase","Indonesia",-0.198,114.0159,1886407.8,5244,72655630926.03,0,27688.98,15396.76,25.069,25.47,84.79,444,29.88,5222,1,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"GlobalTreeDatabase","United Arab Emirates",23.9091,54.3377,70651.61,8,11463.28,0,49816.77,49380.91,27.055,33.3,45.13,0.31,127.97,2148,0,"Deserts and Xeric Shrublands","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Timor-Leste",-8.7997,125.9508,14665.86,62,463919755.5,0,27475.28,17423.53,24.25,25.28,68.18,61.34,67.45,2958,1,"Tropical and Subtropical Dry Broadleaf Forests","Australasia","Australasia","Country"
"GlobalTreeDatabase","Serbia",44.0323,20.8056,88112.19,92,2436138589.59,0,12523.23,7167.19,9.97,18.93,31.84,145.55,19.83,2711,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Svalbard",78.606,15.898,63041.47,2,26970890.84,0,43116.73,42866,-7.42,1.53,18.72,59.53,20.93,1798,1,"Tundra","Palearctic","Western Palearctic","Country"
"GlobalTreeDatabase","Taiwan",23.7512,120.9619,36366.48,633,2253209100.62,0,29009.71,20303.4,19.111,23.18,42.51,186.35,68.67,4000,1,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"China_regions","Anhui",31.8258,117.2263,140306.23,1245,2290686893.83,0,12819.46,8570.4,15.59,26.83,25.27,111.89,59.95,1891,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Fujian",26.0864,117.9815,122112.5,2067,8816744003.08,0,19625.44,11768.29,18.253,25.87,29.8,141.98,57.07,2214,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"China_regions","Gansu",37.8209,100.9338,405172.14,1411,1719599724.77,0,11216.51,9849.67,5.595,17.47,32.06,7.14,89.04,5269,0,"Montane Grasslands and Shrublands","Palearctic","Eastern Palearctic","Country"
"China_regions","Guangdong",23.3423,113.4164,177828.75,3243,6640482164.05,0,19160.28,13034.78,21.085,27.48,32.47,111.7,65.71,1975,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"China_regions","Guangxi",23.8279,108.7872,236491.3,4400,8704321739.77,0,14753.17,9740.75,20.196,26.96,32.66,115.27,68.25,2156,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"China_regions","Guizhou",26.8152,106.8738,175980.45,3193,6879045982.25,0,11725.37,7692.67,15.447,23.45,30.04,74.05,66.53,2770,0,"Tropical and Subtropical Moist Broadleaf Forests","Palearctic","Indo-Malay","Country"
"China_regions","Hainan",19.1957,109.7456,34062.69,2249,830120349.12,0,24629.76,13876.59,24.032,27.79,42.96,71.64,71.56,1842,1,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"China_regions","Hebei",39.5436,116.1241,187581.54,658,1877958650.84,0,8014.85,5971.88,9.061,22.7,27.45,12.12,115.13,2904,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Heilongjiang",47.8415,127.7824,454830.24,350,23376976222.09,0,7777.68,5349.96,0.878,18.91,22.55,16.71,98.59,1701,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Henan",33.8826,113.6136,165536.34,1308,1155374688.3,0,10457.7,6948.29,14.187,25.95,28.67,48.19,77.53,2393,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Hubei",30.976,112.2691,186016.66,2099,5383365560.63,0,12513.41,8605.24,15.125,25.61,25.95,96.32,56.61,3240,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Indo-Malay","Country"
"China_regions","Hunan",27.6069,111.7083,212079.65,2396,9944579702.28,0,13460.62,9332.53,16.682,26.65,24.79,163.96,48.61,2090,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"China_regions","Jiangsu",32.9732,119.4554,101698.42,1202,221999884.06,0,18060.21,14069.53,14.855,26.22,24.76,91.8,70.21,725,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Jiangxi",27.6137,115.7208,167001.52,2089,8141288587.34,0,14844.82,9679.16,17.723,27.35,26.59,162.53,54.72,2164,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"China_regions","Jilin",43.6644,126.1939,191008.42,331,5370511238.49,0,7917.32,5031.14,3.933,20.21,24.12,18.81,101.96,2736,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Liaoning",41.3037,122.609,145809.47,488,2563474063.65,0,10199.29,7293.28,7.607,22.25,24.54,21.02,104.19,1600,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Nei Mongol",44.0864,113.9146,1146484.36,430,20523059146.74,0,6524.34,5562.03,3.13,19.42,26.48,7.24,107.33,3462,0,"Deserts and Xeric Shrublands","Palearctic","Eastern Palearctic","Country"
"China_regions","Ningxia Hui",37.2709,106.1649,51859.77,456,58194248.05,0,7365.42,6979.65,7.694,19.96,29.95,6.68,92.04,2185,0,"Montane Grasslands and Shrublands","Palearctic","Eastern Palearctic","Country"
"China_regions","Qinghai",35.7493,96.0037,715707.49,559,440399269.08,0,11045.27,12884.98,-2.074,8.37,36.92,6.12,101.58,5107,0,"Montane Grasslands and Shrublands","Palearctic","Eastern Palearctic","Country"
"China_regions","Shaanxi",35.1951,108.8706,205898.25,1483,4312892822.73,0,8096.67,5349.72,10.517,22.11,27.9,19.44,80.92,3620,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Shandong",36.3512,118.149,155509.34,594,172805984.82,0,12382.47,9088.17,12.999,25.26,26.68,28.95,102.95,1570,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Shanxi",37.5759,112.292,156465.79,696,1870753502.61,0,9385.46,7603.21,7.925,20.54,29.64,15.15,96.58,2976,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Sichuan",30.6158,102.71,483833.92,3496,11776489896.59,0,9334.9,6970.7,8.322,16.06,37.29,25.66,87.92,6375,0,"Temperate Conifer Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Xinjiang Uygur",41.112,85.2036,1629444.79,454,2164834455.29,0,19949.89,19719.76,5.147,18.96,29.17,7.26,79.37,8775,0,"Temperate Broadleaf and Mixed Forests","Palearctic","Eastern Palearctic","Country"
"China_regions","Xizang",31.69,88.1313,1130161.6,2532,3152048873.02,0,14274.83,16541.1,-2.423,6.83,40.37,10.62,106.99,8167,0,"Montane Grasslands and Shrublands","Palearctic","Eastern Palearctic","Country"
"China_regions","Yunnan",24.976,101.4894,383014.47,6216,14209953965.12,0,15807.77,7776.25,15.467,20.29,46.57,44.16,85.37,5625,0,"Tropical and Subtropical Moist Broadleaf Forests","Palearctic","Indo-Malay","Country"
"China_regions","Zhejiang",29.1731,120.0521,102775.84,1662,5352583975.42,0,18714.73,12485.45,16.185,26.07,24.8,166.56,48.08,2009,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay","Country"
"US_states","Alabama",32.79,-86.8279,133976.03,318,7626461124.5,0,18352.01,10571.88,16.993,25.72,40.69,275,19.67,748,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Arizona",34.2932,-111.6646,295261.15,255,3940798033.62,0,5376.56,4394.54,15.007,24.85,44.08,30.36,49.31,3828,0,"Deserts and Xeric Shrublands","Nearctic","Nearctic","Country"
"US_states","Colorado",38.9985,-105.5478,269599.64,138,6465354772.9,0,5955.45,3746.64,6.4,17.48,39.83,62.43,41.41,3375,0,"Temperate Conifer Forests","Nearctic","Nearctic","Country"
"US_states","Connecticut",41.6201,-72.7264,12930.86,197,816899707,0,24419.71,14389.51,9.241,20.33,30.54,279.91,7.41,815,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Florida",28.6467,-82.5037,151625.16,390,4532639459.78,0,21968.91,13920.55,21.324,27.08,47.8,195.7,43.8,220,0,"Temperate Conifer Forests","Nearctic","Nearctic","Country"
"US_states","Georgia_US",32.6492,-83.4458,152580.63,337,7473066733.5,0,18477.42,10348.54,17.429,25.78,41.59,236.78,21.5,1737,0,"Temperate Conifer Forests","Nearctic","Nearctic","Country"
"US_states","Idaho",44.3892,-114.6593,216453.6,127,7318644569.53,0,6078.38,3778.88,4.985,15.6,38.27,76.54,29.49,3623,0,"Temperate Conifer Forests","Nearctic","Nearctic","Country"
"US_states","Indiana",39.9081,-86.2756,93720.58,243,1191437721.94,0,11670.72,6830.36,10.776,22.31,30.5,195.19,20.32,300,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Kansas",38.4847,-98.3802,213095.21,140,1779394435.91,0,6950.22,4536.6,12.379,24.7,33.28,60.37,52.24,1050,0,"Temperate Grasslands, Savannas and Shrublands","Nearctic","Nearctic","Country"
"US_states","Louisiana",31.0547,-91.9786,122928.62,256,4658616485.14,0,19298.14,13036.08,18.932,27.02,39.47,295.92,16.77,260,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Massachusetts",42.2707,-71.8229,21319.83,211,1683912537.5,0,24461.33,18527.39,8.499,19.78,30.24,262.24,8.78,1122,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Minnesota",46.3164,-94.3087,218567.87,157,8110832716.91,0,10580.97,7353.65,4.749,19.17,25.57,58.49,53.33,540,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Missouri",38.3677,-92.4774,180546.88,267,5358945819.88,0,11218.39,7396.91,12.459,24.01,31.79,161.8,28.1,544,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Montana",47.0336,-109.645,380817.89,127,11460297460.12,0,5508.64,3236.99,5.123,17,34.87,58.2,50.18,3327,0,"Temperate Grasslands, Savannas and Shrublands","Nearctic","Nearctic","Country"
"US_states","Nevada",39.3564,-116.6554,286354.45,148,3060553701.33,0,8087.87,7831.25,9.142,19.67,41.39,43.27,24.32,3977,0,"Deserts and Xeric Shrublands","Nearctic","Nearctic","Country"
"US_states","New Jersey",40.1842,-74.6608,20161.96,223,900620388.5,0,22996.49,16242.63,11.181,22.04,31.44,257.84,11.43,546,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","New York",42.9434,-75.5051,127189.88,260,8118823153,0,15504.01,9099.24,7.07,18.71,29.24,208.57,14.75,1669,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","North Dakota",47.4463,-100.4693,183108.49,89,3052011311.21,0,7049.35,4712.69,4.593,19.31,27.4,34.68,63.38,880,0,"Temperate Grasslands, Savannas and Shrublands","Nearctic","Nearctic","Country"
"US_states","Oklahoma",35.5835,-97.5084,181030.97,226,5430671631.79,0,8886.51,6556.15,15.376,26.38,35,116.8,39.58,1361,0,"Temperate Grasslands, Savannas and Shrublands","Nearctic","Nearctic","Country"
"US_states","Pennsylvania",40.8739,-77.7996,117334.76,261,6893882851,0,14341.67,7494.48,8.892,19.89,31.8,212.93,15.38,1053,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","South Carolina",33.9076,-80.8958,80609.48,293,3989100196.62,0,20249.89,11969.45,16.862,25.68,40.09,240.53,20.73,1295,0,"Temperate Conifer Forests","Nearctic","Nearctic","Country"
"US_states","South Dakota",44.4361,-100.2304,199730.07,101,1832441884.11,0,6955.13,4519.46,7.332,21.25,30.15,34.81,61.54,1907,0,"Temperate Grasslands, Savannas and Shrublands","Nearctic","Nearctic","Country"
"US_states","Texas",31.4826,-99.3495,688138.03,430,12841183872.61,0,9094.09,6531.57,18.137,27.12,40.46,108.68,42.85,2721,0,"Temperate Grasslands, Savannas and Shrublands","Nearctic","Nearctic","Country"
"US_states","Vermont",44.0752,-72.6627,24900.32,184,2154124389,0,14712.82,7091.55,5.575,17.79,28.75,209.9,16.13,1327,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","West Virginia",38.6426,-80.6137,62756.39,215,4810547199,0,14563.19,6477.55,10.552,20.69,36.05,246.65,13.79,1439,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Arkansas",34.8999,-92.4391,137719.87,253,6454359501.88,0,12371.9,8742.82,15.704,25.77,35.67,255.73,18.36,872,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","California",37.2538,-119.6111,409871.63,333,10771239661.31,0,14920.33,10405.17,13.626,21.84,46.01,20.28,70.17,4539,0,"Temperate Conifer Forests","Nearctic","Nearctic","Country"
"US_states","Delaware",38.9915,-75.5002,5250.51,171,131423373.5,0,19718.63,13998.05,12.65,23.12,32.05,245.75,11.5,209,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Illinois",40.065,-89.1984,145914.11,280,1964173105.59,0,10911.23,7240.85,10.929,22.96,29.24,160.22,25.67,381,0,"Temperate Grasslands, Savannas and Shrublands","Nearctic","Nearctic","Country"
"US_states","Iowa",42.0746,-93.5001,145739.18,166,1637062033.23,0,8616.48,5777.64,8.734,21.97,27.42,78.33,46.59,369,0,"Temperate Grasslands, Savannas and Shrublands","Nearctic","Nearctic","Country"
"US_states","Kentucky",37.5273,-85.2878,104659.06,243,4206710660.12,0,15124,7697.86,12.913,23.33,34.89,258.33,14.27,1291,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
"US_states","Maine",45.3646,-69.2247,85739.99,158,7763762841,0,14662.86,8226.23,4.771,17.27,28.12,219.58,14.84,1660,0,"Temperate Broadleaf and Mixed Forests","Nearctic","Nearctic","Country"
