"ptID","Lon","Lat","A","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND"
"pt15262",-53.78858,-28.1039,0.7545671,0,14412,6744.333,19.5,23.5,54,415,11,47,0
"pt15263",-53.01156,-27.70073,0.7573472,0,14413,5444.167,19.6,23,54,412,10,74,0
"pt15264",-52.23732,-27.29386,0.7601472,13591,23516,13380,19.4,22.9,56,421,13,128,0
"pt15265",-51.46595,-26.88344,0.7629086,68300,31363,12128.25,15.4,19.2,57,428,13,216,0
"pt15266",-50.69752,-26.4696,0.7656866,39707,30136,10165,16.5,20.5,56,341,14,66,0
"pt15267",-49.93214,-26.05251,0.768424,6200,15119,5948,17.1,20.9,57,258,23,44,0
"pt15268",-49.16986,-25.63232,0.7711744,14050,14491,3998.917,16.8,20.1,55,234,30,35,0
"pt15269",-48.41077,-25.20917,0.7738298,59616,32311,11460.17,22.1,25.8,48,275,43,16,0
"pt15270",-45.40757,-23.49038,0.7843869,5330,23988,11900.33,17.5,20.3,58,158,57,132,0
"pt15271",-44.66536,-23.05495,0.7869279,30855,18080,8019.5,23.1,25.8,58,229,45,135,0
"pt15272",-43.9267,-22.61757,0.7894239,16144,22062,11404.33,21,23.6,61,89,65,95,0
"pt15273",-43.19163,-22.1784,0.7919216,19749,21657,13309.5,21.8,24.7,60,101,67,104,0
"pt15274",-42.4602,-21.73762,0.7943724,6807,20095,10947.33,22.7,25.4,62,66,73,109,0
"pt15275",-41.73244,-21.29541,0.7967761,13731,15066,6037.917,23.5,26,63,66,67,81,0
"pt15276",-41.00841,-20.85193,0.7991326,21044,21172,11746.83,24.2,26.5,61,108,52,251,0
"pt15277",-72.13362,-36.10107,0.6914329,8962,9323,2477.083,14.3,19.9,50,26,91,8,0
"pt15278",-71.04201,-35.86936,0.6934717,20618,8308,2779.667,9.6,15.6,54,54,83,492,0
"pt15279",-69.9559,-35.62645,0.6955712,12278,2222,1986.167,5,11,55,54,62,398,0
"pt15280",-68.87489,-35.37255,0.6978018,15769,2552,1493.167,11.6,18.5,52,49,20,39,0
"pt15281",-67.79845,-35.10789,0.7000182,4373,4011,1690.917,16.1,23.3,51,27,43,8,0
"pt15282",-66.72591,-34.83272,0.7024326,43892,5187,2040.25,16.6,23.7,51,24,60,5,0
"pt15283",-65.65643,-34.54731,0.7048299,8440,4147,2570.417,16.4,23.4,51,35,56,17,0
"pt15284",-64.85498,-34.21223,0.7076281,0,8775,4333.75,16.7,23.5,50,43,57,8,0
"pt15285",-64.05396,-33.87184,0.7104713,0,9677,5745,17.1,23.6,48,49,59,16,0
"pt15286",-63.25353,-33.52622,0.7132892,0,9122,4124.667,17,23.3,48,53,56,8,0
"pt15287",-62.45386,-33.17543,0.7161495,0,9388,6537.583,16.7,23,49,68,49,8,0
"pt15288",-61.65509,-32.81954,0.7190502,0,8841,5202,16.8,23,49,87,47,9,0
"pt15289",-60.85738,-32.45865,0.7219227,0,10419,4764.083,17.7,23.6,49,105,46,8,0
"pt15290",-60.06087,-32.09283,0.7248328,0,10655,6237.083,18,24.1,46,120,42,14,0
"pt15291",-59.26572,-31.72219,0.7277783,50127,11600,6940.75,18.3,24.5,46,142,35,8,0
"pt15292",-58.47206,-31.34681,0.7306925,0,10722,5944.25,18.6,24.7,49,198,23,7,0
"pt15293",-57.68003,-30.96682,0.7335755,NA,5977,948.4167,19.1,25.1,47,241,23,15,0
"pt15294",-56.88977,-30.58232,0.736553,0,11521,6143.917,19.3,25.2,48,249,19,29,0
"pt15295",-56.10142,-30.19343,0.7394339,0,12012,4634.5,18.9,24.6,48,305,13,19,0
"pt15296",-55.31509,-29.80027,0.7423432,0,12530,6905.083,18.7,24,49,377,10,53,0
"pt15297",-54.53092,-29.40297,0.7452785,30846,22257,13912.33,18.7,23.3,52,417,7,170,0
"pt15298",-53.74902,-29.00168,0.7481776,10037,18193,11019,18.9,23.3,52,417,8,38,0
"pt15299",-52.96951,-28.59652,0.7510995,0,14002,6034.917,19,22.8,54,359,11,50,0
"pt15300",-52.19251,-28.18764,0.7539833,0,14864,6248,18,21.2,53,370,15,54,0
"pt15301",-51.41812,-27.77519,0.7568287,21835,21520,11218.08,16.7,20.5,55,391,13,45,0
"pt15302",-50.64645,-27.35933,0.7596927,32000,21062,9979.583,15.3,19.1,55,383,12,111,0
"pt15303",-49.8776,-26.94021,0.7625726,38624,30968,10256.67,17.8,21.6,54,297,19,164,0
"pt15304",-49.11166,-26.51799,0.7653553,33996,32379,10792.83,20.1,23.7,51,280,28,264,0
"pt15305",-42.36342,-22.60686,0.789519,26003,26354,19058.92,23.1,25.6,58,113,46,94,0
"pt15306",-41.6311,-22.16321,0.792015,22174,20748,11037.42,22.9,25.5,58,117,46,85,0
"pt15307",-72.63024,-36.91392,0.6842811,34992,14340,2587.167,11.8,16.5,52,70,84,124,0
"pt15308",-71.53035,-36.68807,0.6862856,51209,21738,9676.75,9.3,14.9,54,75,81,495,0
"pt15309",-70.43688,-36.45074,0.6883531,2535,928,3201.417,4,9.8,56,53,69,332,0
"pt15310",-69.34957,-36.20213,0.6905556,10160,1795,1357.25,10.2,17,52,49,20,69,0
"pt15311",-68.26808,-35.94244,0.6928177,12150,2972,1437.333,12.5,19.7,52,34,36,45,0
"pt15312",-67.19196,-35.67191,0.6952102,0,4618,1862.75,16,23.3,51,29,48,9,0
"pt15313",-66.12061,-35.39077,0.6976584,8621,5763,1979.333,16.2,23.5,51,35,53,14,0
"pt15314",-65.05329,-35.09925,0.7001607,0,7374,3664.333,16.3,23.5,50,43,52,29,0
"pt15315",-63.98902,-34.79765,0.7027156,0,8995,4329.167,16.8,24.1,47,54,52,8,0
"pt15316",-63.19346,-34.45025,0.7056018,0,8755,4892.583,16.6,23.7,47,54,53,13,0
"pt15317",-62.39803,-34.09767,0.7086017,0,8348,4141.667,16.3,23,48,72,46,19,0
"pt15318",-61.6029,-33.73998,0.711574,0,9702,5021.833,16.3,22.7,48,93,42,10,0
"pt15319",-60.80824,-33.37726,0.7145183,0,9626,5054.167,16.6,22.7,49,113,39,6,0
"pt15320",-60.01422,-33.00959,0.7175021,6447,9606,6762.667,17.7,23.6,48,129,34,6,0
"pt15321",-59.221,-32.63706,0.7205234,0,9405,4922.167,17.9,23.9,46,160,32,12,0
"pt15322",-58.42874,-32.25977,0.7235137,0,12935,5841.833,18.2,24.3,47,197,25,14,0
"pt15323",-57.6376,-31.87782,0.7265384,0,16430,8433.417,18.1,24.1,47,236,19,38,0
"pt15324",-56.84775,-31.49133,0.7295306,0,12241,6732.917,18.4,24.5,47,260,16,20,0
"pt15325",-56.05933,-31.10041,0.732554,5327,11342,5756.917,18,23.9,48,298,14,33,0
"pt15326",-55.27249,-30.70518,0.7356065,15156,17494,9347.417,18.7,24,49,322,11,10,0
"pt15327",-54.48738,-30.30579,0.7386231,4089,11379,6010.75,19,23.5,50,346,7,8,0
"pt15328",-53.70414,-29.90236,0.7416037,23092,21248,12621,19.3,23.2,50,384,6,38,0
"pt15329",-52.92292,-29.49504,0.7446091,34110,20410,10142.25,17.6,21.3,52,302,17,66,0
"pt15330",-52.14385,-29.08397,0.7475767,49848,30363,11874.42,17.5,21.3,52,323,15,169,0
"pt15331",-51.36706,-28.66932,0.7505657,5346,22904,12081.25,16.9,20.4,54,413,11,100,0
"pt15332",-50.59267,-28.25123,0.7535151,74058,30589,10700.17,16.3,20,53,353,12,156,0
"pt15333",-49.82083,-27.82989,0.7564824,76340,30999,9835.75,16.2,19.8,53,301,18,143,0
"pt15334",-49.05163,-27.40544,0.7594081,54618,31755,11122.17,17.6,21.2,50,292,26,181,0
"pt15335",-73.12775,-37.72477,0.6769168,57610,19920,7383.25,6.6,10.3,57,105,74,267,0
"pt15336",-72.01793,-37.50509,0.6789596,56301,13200,5461.667,12.1,17.8,52,94,73,24,0
"pt15337",-70.91526,-37.27367,0.6810669,12113,3255,2381,6,11.7,56,61,73,314,0
"pt15338",-69.81962,-37.03071,0.6832376,2947,1479,1511,12.7,19.9,52,29,51,38,0
"pt15339",-68.7308,-36.7764,0.6854702,14446,1592,1520.5,12.7,20,51,35,18,12,0
"pt15340",-67.64851,-36.51096,0.6878373,16666,3262,1744.417,14.4,21.8,51,32,41,11,0
"pt15341",-66.57237,-36.23459,0.6902627,0,5016,1931.25,15.7,23.1,51,39,50,8,0
"pt15342",-65.50184,-35.94753,0.6928177,0,10359,2865.083,15.7,23.1,49,43,53,13,0
"pt15343",-64.43629,-35.64999,0.6953546,9208,6988,3188.083,16.1,23.5,48,54,50,14,0
"pt15344",-63.37483,-35.34224,0.6980169,4229,10503,1580.5,16.3,23.8,46,63,48,7,0
"pt15345",-62.31639,-35.02454,0.7007301,2291,7524,4121.333,15.9,22.8,46,85,41,9,0
"pt15346",-61.52717,-34.66495,0.7038448,0,10032,5921.417,15.9,22.4,48,101,41,8,0
"pt15347",-60.73772,-34.3003,0.706861,0,9579,5341.583,16.1,22.4,49,118,38,9,0
"pt15348",-59.94821,-33.93067,0.7099876,0,11411,6969.583,16.7,22.7,49,151,27,17,0
"pt15349",-59.15883,-33.55615,0.7130839,57889,10293,6337.167,17.1,22.9,47,172,26,6,0
"pt15350",-57.58118,-32.79281,0.7192515,0,12515,7216.833,18,24.2,46,236,18,14,0
"pt15351",-56.79328,-32.4042,0.7223877,0,11859,5964,17.6,23.8,46,232,18,29,0
"pt15352",-56.00623,-32.01112,0.72549,13888,26247,11527.92,17.6,23.7,47,283,13,39,0
"pt15353",-55.2202,-31.61368,0.7286233,0,14590,8401.75,17.6,23,49,286,13,46,0
"pt15354",-54.43538,-31.21204,0.7317212,0,20839,11459.5,18,22.1,52,273,11,54,0
"pt15355",-53.65192,-30.80631,0.7348467,13506,21320,11497.42,18.2,22.1,50,319,9,82,0
"pt15356",-52.86999,-30.39666,0.7379349,15591,20362,10436.25,19,22.8,48,327,8,62,0
"pt15357",-52.08976,-29.98322,0.7409857,0,12049,4924,19.6,23.4,48,266,17,14,0
"pt15358",-51.31138,-29.56617,0.7440599,48826,20507,7411.417,19.4,23.3,49,335,9,90,0
"pt15359",-50.53501,-29.14567,0.747155,18883,21242,9800.25,15.5,19.3,53,479,9,63,0
"pt15360",-49.76081,-28.72189,0.7502091,37280,32342,11228.92,18.2,21.9,53,287,19,288,0
"pt15361",-48.98892,-28.29501,0.7532219,70547,32302,11787.25,19.1,22.9,48,268,24,206,0
"pt15362",-72.50721,-38.31992,0.6714953,19144,11904,3790.583,11.7,16.6,53,117,66,20,0
"pt15363",-71.39375,-38.09469,0.6735654,41761,8981,2884.417,10.9,16.3,56,182,67,238,0
"pt15364",-70.28801,-37.85766,0.6757774,10415,2213,1885.917,11,17.5,55,33,66,164,0
"pt15365",-69.18991,-37.60904,0.6779774,9560,1551,1635.833,13,20.3,51,29,23,17,0
"pt15366",-68.09927,-37.34903,0.6803908,19326,2523,1910.167,14.1,21.6,50,31,29,19,0
"pt15367",-67.01587,-37.07783,0.6827894,9596,3283,1989.333,15.5,23,50,39,43,7,0
"pt15368",-65.93935,-36.79566,0.6853218,23674,5702,2259.583,15.4,23,50,44,49,9,0
"pt15369",-64.86929,-36.50272,0.687911,0,6699,3166.5,15.6,23,48,50,50,9,0
"pt15370",-63.8051,-36.19923,0.6906288,0,7927,3317.75,15.7,23,47,67,47,14,0
"pt15371",-62.74604,-35.88542,0.6933265,0,8875,4355.333,16.1,23.3,46,79,42,9,0
"pt15372",-61.69112,-35.56155,0.6961483,1203,11776,6929.917,15.4,22,46,113,38,9,0
"pt15373",-60.63912,-35.22788,0.699019,0,11272,7045.083,15.9,22.3,48,128,37,12,0
"pt15374",-59.8567,-34.85623,0.7022203,0,11554,5857.5,16.4,22.8,48,148,28,6,0
"pt15375",-59.07359,-34.47965,0.7053914,0,11519,4815,16.4,22.5,47,180,22,10,0
"pt15376",-57.50612,-33.71204,0.7117803,0,11857,4379.917,17,23,45,241,14,24,0
"pt15377",-56.72217,-33.32122,0.714995,0,13047,4530.75,17.6,23.7,45,279,13,26,0
"pt15378",-55.93834,-32.92586,0.7181762,0,11492,5474.25,17.6,23.6,47,277,10,16,0
"pt15379",-55.15485,-32.5261,0.7213904,4979,17253,8861.833,17.6,23.4,48,269,10,19,0
"pt15380",-54.37189,-32.12207,0.7246353,0,13369,6684.5,17.5,22.7,50,248,13,28,0
"pt15381",-53.58966,-31.7139,0.7278433,0,14147,7107.167,17.3,21.6,51,266,13,45,0
"pt15382",-52.80835,-31.30175,0.7310144,0,14800,5378.75,17.3,21.8,49,307,14,39,0
"pt15383",-52.02816,-30.88578,0.7342119,0,20699,10696.83,18.4,22.6,47,306,13,52,0
"pt15384",-50.4719,-30.04303,0.7405522,0,18177,8109.167,18.9,23.3,46,339,10,7,0
"pt15385",-72.9978,-39.13831,0.6638939,57914,25175,8463.333,10.7,14.8,54,160,59,106,0
"pt15386",-71.8747,-38.91333,0.6660018,54635,21124,8057.5,8.7,13.4,56,178,63,458,0
"pt15387",-70.75733,-38.68249,0.6681768,0,3484,2807.333,7.4,13,56,54,68,463,0
"pt15388",-69.64825,-38.43982,0.6704177,21626,1837,1751.917,13.3,20.4,51,24,39,74,0
"pt15389",-68.5474,-38.18551,0.6727233,0,2136,1890.417,14.1,21.5,49,30,18,22,0
"pt15390",-67.45465,-37.91978,0.6751685,38939,2639,2078.667,14.5,21.9,50,36,33,20,0
"pt15391",-66.36981,-37.64282,0.6776747,12156,3747,2036,15.2,22.8,50,44,43,9,0
"pt15392",-65.2926,-37.35485,0.6803156,16310,5234,1881.583,15,22.6,49,47,44,10,0
"pt15393",-64.22264,-37.05606,0.6830136,12843,6338,2393.917,15,22.5,48,63,41,7,0
"pt15394",-63.15944,-36.74666,0.6857669,0,7376,4126.583,15.4,22.9,46,79,40,9,0
"pt15395",-62.10233,-36.42688,0.688574,0,8114,4131.5,15.4,22.5,46,92,40,7,0
"pt15396",-61.05047,-36.09694,0.6915059,0,8703,4944.083,15.3,21.9,47,123,36,7,0
"pt15397",-60.00279,-35.75708,0.6944869,NA,5664,3323.917,15.6,22.1,48,141,30,16,0
"pt15398",-58.95785,-35.40758,0.6975148,0,11688,4945.583,15.9,22.2,47,171,22,7,0
"pt15399",-58.18265,-35.02403,0.7008012,3844,12657,5188,16.2,22.2,44,173,20,10,0
"pt15400",-56.62881,-34.24258,0.7073493,4216,14319,5096.083,17,22.9,45,284,11,25,0
"pt15401",-55.85062,-33.84489,0.7106783,3712,13798,6832.333,16.8,22.7,46,295,7,31,0
"pt15402",-55.0719,-33.44272,0.7139726,0,15599,5825.917,16.5,22.2,48,289,8,41,0
"pt15403",-54.29287,-33.0362,0.7172996,0,14765,7259.417,16.7,22.2,49,275,11,33,0
"pt15404",-53.51377,-32.62548,0.7205901,0,11179,5654.583,17.5,22.3,49,264,10,12,0
"pt15405",-52.73483,-32.2107,0.72391,NA,NA,NA,17.9,22.7,47,258,15,5,0
"pt15406",-51.17833,-31.36964,0.7304992,NA,10466,4946.667,18.5,23,43,273,14,11,0
"pt15407",-73.50152,-39.95379,0.6561573,50276,18522,7378.167,9.2,12.4,55,224,56,107,0
"pt15408",-72.36095,-39.73196,0.6583022,43706,23216,7446.667,10.3,14.6,54,212,63,34,0
"pt15409",-71.22988,-39.50481,0.660437,33717,12534,7144.75,7.5,12.8,56,68,69,139,0
"pt15410",-70.10832,-39.2683,0.66264,0,1648,1941.333,11,17.4,53,25,58,53,0
"pt15411",-68.99562,-39.01992,0.6649882,0,2258,1822.5,13.3,20.6,47,26,23,17,0
"pt15412",-67.89174,-38.75989,0.6674013,0,2184,2019.917,13.8,21,50,38,22,19,0
"pt15413",-66.79659,-38.4884,0.669955,16331,3393,1942.667,15.1,22.5,50,47,31,20,0
"pt15414",-65.71001,-38.20566,0.67257,0,3911,1929.167,15.1,22.8,49,44,43,13,0
"pt15415",-64.63178,-37.91187,0.6752446,0,5665,1883.333,14.7,22.1,48,49,40,17,0
"pt15416",-63.56158,-37.60725,0.678053,8495,5323,2656.75,14.7,22.2,46,68,35,8,0
"pt15417",-62.49897,-37.29198,0.6808417,0,6995,3938.083,14.6,22,45,79,40,6,0
"pt15418",-61.4434,-36.96628,0.6837597,0,9452,3573.417,14.7,21.6,46,107,36,12,0
"pt15419",-60.39414,-36.63036,0.6868035,0,10104,4007.917,14.5,21.1,47,128,33,9,0
"pt15420",-59.35025,-36.28444,0.6898229,0,11873,5054.5,15,21.4,48,145,27,15,0
"pt15421",-58.31049,-35.92875,0.6929631,0,12496,4881.583,15.4,21.5,47,174,19,5,0
"pt15422",-57.27324,-35.56357,0.6961483,5797,15554,6099.333,15.7,21.6,44,183,14,7,0
"pt15423",-55.73626,-34.76827,0.7029276,1682,NA,NA,16.7,22.1,44,246,7,24,0
"pt15424",-54.96523,-34.36369,0.7063718,6515,17076,5690.5,15.7,20.9,47,274,9,70,0
"pt15425",-54.19285,-33.95466,0.7097801,2300,15522,7461.333,16.6,21.5,48,269,8,42,0
"pt15426",-53.41939,-33.54132,0.7131523,0,19427,7548.833,16.9,21,46,273,8,8,0
"pt15427",-52.64512,-33.12383,0.7166236,0,5344,4986.75,17.3,21.6,45,261,10,12,0
"pt15428",-72.86037,-40.54757,0.6504684,22305,18264,12500.75,11.4,15.5,51,178,53,21,0
"pt15429",-71.71145,-40.32389,0.65264,51239,11587,4047.083,6.7,11.7,52,135,56,370,0
"pt15430",-70.57235,-40.09414,0.6548015,15134,2557,2563,8.5,14.6,52,35,70,70,0
"pt15431",-69.44635,-39.85189,0.6571119,17259,2026,2156.917,12.3,19.2,49,22,45,48,0
"pt15432",-68.32976,-39.59775,0.6595685,33739,2685,1889.25,12.2,19.5,49,30,19,29,0
"pt15433",-67.22257,-39.33192,0.6620903,27074,2379,1929.25,13.9,21,50,42,27,8,0
"pt15434",-66.12474,-39.05463,0.6646758,0,4158,2054.583,15.1,22.7,49,57,25,8,0
"pt15435",-65.03613,-38.76607,0.6674013,0,4171,1910.917,15.2,22.7,49,48,33,8,0
"pt15436",-63.95657,-38.46645,0.6701093,0,4759,2213.333,15.7,23.1,47,48,38,22,0
"pt15437",-62.88578,-38.15598,0.6730297,5675,5945,2837.5,14.5,21.8,46,72,37,9,0
"pt15438",-61.8234,-37.83486,0.6759295,0,8617,3322.083,13.3,20.2,46,98,35,23,0
"pt15439",-60.76897,-37.50328,0.6789596,0,9436,3257.25,13.9,20.8,45,136,30,9,0
"pt15440",-59.72184,-37.16144,0.6820415,0,10469,4694.583,13.4,20,48,125,30,34,0
"pt15441",-58.68122,-36.80956,0.6851733,3963,12550,4975.583,14.5,20.6,48,149,23,17,0
"pt15442",-57.64604,-36.44782,0.6884267,0,14399,5400.167,14.9,21,45,153,15,6,0
"pt15443",-73.37363,-41.36029,0.6425018,39566,25480,6415.75,10.8,13.9,50,257,39,67,0
"pt15444",-72.20621,-41.13988,0.6447099,47311,21979,6908.25,9.2,14,50,398,43,397,0
"pt15445",-71.04888,-40.9139,0.6469079,31499,3195,4006.75,7.8,13.6,50,67,67,198,0
"pt15446",-69.90173,-40.68111,0.6491768,15232,2503,2617.667,7.6,14.1,50,26,61,130,0
"pt15447",-68.77102,-40.43303,0.6515152,26373,1977,2456.333,9,16.1,50,29,27,18,0
"pt15448",-67.65029,-40.17305,0.6540822,0,2274,1784.417,12.4,19.6,49,38,20,14,0
"pt15449",-66.53954,-39.90136,0.6566348,0,2400,1903.417,15,22.3,49,53,21,29,0
"pt15450",-65.43875,-39.6182,0.6593314,0,5457,2573.083,15.4,22.6,48,52,22,6,0
"pt15451",-64.34783,-39.32377,0.6621689,0,6041,1843.417,15,22,48,46,29,17,0
"pt15452",-63.26663,-39.01829,0.6649882,0,5548,2732.667,15.2,22.2,47,55,32,12,0
"pt15453",-62.19493,-38.70195,0.6679443,0,6926,2846.5,15.3,22.2,45,92,35,35,0
"pt15454",-61.13242,-38.37496,0.6709568,0,8583,2573.917,13.8,20.3,46,110,29,12,0
"pt15455",-60.07872,-38.03751,0.6741005,0,10831,3070.5,13.7,20.3,46,130,25,20,0
"pt15456",-59.03328,-37.68981,0.6772959,0,10878,3843.833,12.9,19.1,47,143,21,78,0
"pt15457",-57.99542,-37.33203,0.6805412,0,13283,4690.583,14.3,20.3,47,151,17,10,0
"pt15458",-56.96424,-36.96437,0.6838342,31185,13325,6165.333,14.8,20.7,42,175,15,9,0
"pt15459",-73.90143,-42.17026,0.6344873,66839,15469,5058,9.4,12.3,46,289,49,273,1
"pt15460",-72.71485,-41.95287,0.6366481,63820,13888,5342.083,10.7,14.6,49,333,39,63,0
"pt15461",-71.53863,-41.7305,0.6388822,48984,19489,5715.75,8.1,13.7,51,125,55,185,0
"pt15462",-70.37285,-41.50175,0.6411065,6287,1991,3483.833,6.5,12.7,50,31,65,213,0
"pt15463",-69.21761,-41.26549,0.6434844,9976,1976,2438.75,9.6,16.5,49,31,38,10,0
"pt15464",-68.08196,-41.0115,0.6459323,0,1770,2167.083,9.9,17,49,38,21,54,0
"pt15465",-66.95684,-40.74557,0.6485296,0,1808,1792.083,12.6,19.8,49,43,18,22,0
"pt15466",-65.84228,-40.46795,0.6511934,0,2035,1909.583,14.6,21.7,48,52,18,28,0
"pt15467",-64.73827,-40.17885,0.6540022,18680,3292,1881.333,14.8,21.7,47,54,22,8,0
"pt15468",-63.64476,-39.87848,0.6568734,13419,4007,2068.5,14.9,21.7,47,52,26,6,0
"pt15469",-62.56163,-39.56707,0.6598055,0,7057,2157,14.9,21.5,47,63,33,23,0
"pt15470",-60.42573,-38.91194,0.6660018,10725,2940,2647.583,14.4,20.5,46,118,24,30,0
"pt15471",-59.37237,-38.56863,0.6691828,0,15287,5773.167,13.9,20,45,158,18,7,0
"pt15472",-58.32818,-38.21506,0.6724933,0,13797,4185.333,13.7,19.4,46,174,16,14,0
"pt15473",-72.04228,-42.544,0.6307261,29927,1827,4383.833,5,9.9,52,177,48,657,0
"pt15474",-70.85719,-42.31918,0.6329861,7680,2295,3203.75,8.6,14.6,50,42,63,249,0
"pt15475",-69.68293,-42.08721,0.6353195,5880,1486,3199.833,8.4,15,49,24,53,16,0
"pt15476",-68.5196,-41.84706,0.637725,19166,2728,2753.583,7.9,14.9,49,33,24,140,0
"pt15477",-67.37877,-41.58704,0.6402838,0,1740,2283.667,8.8,15.8,49,40,19,9,0
"pt15478",-66.24902,-41.31508,0.6429934,0,2163,1616.833,11.7,18.6,48,44,18,15,0
"pt15479",-64.02293,-40.73628,0.6486106,18923,3644,1695.25,14.5,21.1,46,57,20,5,0
"pt15480",-62.92657,-40.4299,0.6515957,25913,2418,1805.333,14.5,21,46,62,27,8,0
"pt15481",-72.56055,-43.3545,0.6225263,40712,NA,NA,3.3,7.5,51,244,41,547,0
"pt15482",-71.35544,-43.13346,0.6247365,21775,4451,3570.583,7,12.5,50,81,49,283,0
"pt15483",-70.16145,-42.9057,0.6271066,0,1524,3150.083,8.7,14.9,50,24,56,79,0
"pt15484",-68.97868,-42.67005,0.6294663,10673,2205,2764.25,8.2,14.8,49,24,35,127,0
"pt15485",-67.80727,-42.42557,0.6318992,35371,1766,2194.917,9,15.9,49,32,21,10,0
"pt15486",-66.66103,-42.1594,0.6345707,12513,1953,1630.5,11.7,18.5,48,39,17,30,0
"pt15487",-65.52643,-41.88129,0.6373939,25143,2309,1688.75,12.9,19.5,48,41,18,57,0
"pt15488",-74.33145,-44.37508,0.6119496,NA,14064,4258.333,NA,NA,NA,NA,NA,323,1
"pt15489",-73.09424,-44.16211,0.6142018,66168,12775,6701.5,10.1,13.9,44,475,31,206,0
"pt15490",-71.86835,-43.94464,0.6164453,3652,NA,NA,3.5,8.3,50,149,40,463,0
"pt15491",-70.65389,-43.72099,0.6187656,18542,2158,2966.417,7.3,13.1,49,27,45,162,0
"pt15492",-69.45096,-43.4898,0.6211618,7075,1925,2387.667,6.9,13.3,49,17,40,183,0
"pt15493",-68.25968,-43.25002,0.6235475,15145,2194,1702,11,17.7,48,29,30,34,0
"pt15494",-67.08019,-43.00079,0.6260921,0,1560,1496.5,13.5,20.2,47,35,23,24,0
"pt15495",-65.92834,-42.72834,0.6288773,13006,1864,1676.333,13.4,20,47,37,18,32,0
"pt15496",-64.78869,-42.44395,0.6317317,10673,3048,1675.5,13.4,19.5,48,35,22,9,0
"pt15497",-72.3967,-44.7528,0.6080307,11343,1363,19725.5,5.6,9.9,47,278,34,434,0
"pt15498",-71.16099,-44.53311,0.6102982,21549,2894,4334.5,6.5,11.7,48,61,41,18,0
"pt15499",-69.93713,-44.30632,0.6127302,0,1591,2812.333,8,13.9,48,18,41,35,0
"pt15500",-68.72524,-44.07122,0.6151521,29910,2086,1696.75,11,17.5,47,25,38,25,0
"pt15501",-67.52546,-43.82685,0.6176496,0,1927,1686.167,12.5,18.9,47,32,31,17,0
"pt15502",-66.33793,-43.57245,0.6203071,16065,1757,1756.417,12.8,19.2,47,33,27,60,0
"pt15503",-65.18028,-43.29357,0.6231222,4877,3154,1665.333,13.4,19.7,47,39,17,18,0
"pt15504",-74.21122,-45.76921,0.5972745,55996,6745,1891.667,9.1,12.3,45,517,16,41,1
"pt15505",-72.94134,-45.55804,0.5994942,49765,8864,3326.833,6,10,46,392,26,302,0
"pt15506",-71.68355,-45.34212,0.6017942,57016,9306,4136.417,4,8.8,48,105,38,186,0
"pt15507",-70.43796,-45.11964,0.6041734,0,1477,2989.333,8.4,14.1,47,29,40,12,0
"pt15508",-69.20467,-44.8892,0.6066309,5721,NA,NA,10.8,16.9,47,23,37,10,0
"pt15509",-67.98382,-44.6497,0.6090783,0,3883,1526.833,10,16.1,48,29,32,134,0
"pt15510",-66.77557,-44.40029,0.6116892,21482,1661,1740.5,12,18,47,30,34,29,0
"pt15511",-65.58005,-44.14029,0.6144612,0,2345,1769,11.8,17.7,47,29,35,7,0
"pt15512",-74.79635,-46.56911,0.5886774,90139,10306,1930.667,8.3,11.1,46,557,10,22,0
"pt15513",-73.50317,-46.3605,0.5909275,27889,NA,NA,2.9,6.5,48,361,16,294,0
"pt15514",-72.22244,-46.14808,0.5932592,46609,6577,1987.333,6.1,10.7,45,141,39,94,0
"pt15515",-70.95426,-45.92977,0.5955823,0,1391,3600,6.7,12.2,46,31,40,24,0
"pt15516",-69.69874,-45.70394,0.5979857,4735,1788,2358.917,10.5,16.6,46,26,32,79,0
"pt15517",-68.45601,-45.46934,0.6004683,0,1335,2114.833,10.7,16.7,47,26,34,27,0
"pt15518",-67.22622,-45.22496,0.603029,14814,3315,1540.583,10,15.7,48,31,34,19,0
"pt15519",-66.00953,-44.97006,0.6057544,15490,2282,1602.917,12.8,18.3,45,23,47,15,0
"pt15520",-72.77856,-46.9511,0.5845169,18560,6465,1972.833,5.9,10.2,46,185,23,474,0
"pt15521",-71.48689,-46.73677,0.5868717,0,712,4433.167,3,8.2,46,43,34,12,0
"pt15522",-70.20826,-46.51547,0.5893082,0,1167,2647.833,10.6,16.8,45,29,33,24,0
"pt15523",-68.94279,-46.28574,0.5917355,0,1621,2068.667,9,15.4,46,26,30,41,0
"pt15524",-67.69062,-46.04645,0.5943324,0,3269,1613.333,11.3,16.9,46,36,33,155,0
"pt15525",-73.3529,-47.75129,0.5757493,51882,6606,2405.333,7.2,11.2,46,331,12,656,0
"pt15526",-72.03679,-47.54069,0.5781351,19314,4460,3502.167,4.1,9,46,67,25,387,0
"pt15527",-70.73412,-47.3238,0.5805126,0,1246,3152.833,7.4,13.3,44,24,33,13,0
"pt15528",-69.44499,-47.09892,0.5829726,7545,1437,2511.417,8.9,15.3,45,37,34,100,0
"pt15529",-68.16956,-46.86473,0.5855142,0,1289,1611.5,11.2,17.3,45,36,29,18,0
"pt15530",-73.94652,-48.54881,0.5669618,46059,3066,1927.75,8.1,11.7,46,567,9,175,0
